gameId,gameDate,homeTeamId,homeTeamName,homeTeamScore,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,roadTeamId,roadTeamName,roadTeamScore,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF
0020800323,2008-12-11,1610612764,WAS,88,31,72,4,18,22,27,6,20,16,8,9,22,28,1610612738,BOS,122,44,79,8,15,26,33,12,29,31,15,3,18,25
0020800324,2008-12-11,1610612742,DAL,95,36,80,8,20,15,16,9,29,25,6,1,7,11,1610612766,CHA,90,38,78,2,10,12,19,11,33,19,3,8,10,21
0020800325,2008-12-11,1610612762,UTA,97,35,72,3,10,24,30,10,28,23,9,1,11,21,1610612757,POR,88,34,77,6,27,14,19,13,30,13,4,3,13,24
0020800329,2008-12-12,1610612738,BOS,94,33,70,6,16,22,35,12,36,14,4,5,16,28,1610612740,NOH,82,28,79,2,14,24,33,13,29,17,10,4,10,30
0020800336,2008-12-12,1610612747,LAL,112,42,84,7,15,21,35,10,36,23,7,4,11,24,1610612758,SAC,103,37,79,6,19,23,32,8,31,24,7,4,16,30
0020800334,2008-12-12,1610612757,POR,112,43,102,6,20,20,26,19,31,28,4,8,10,17,1610612746,LAC,120,47,100,8,17,18,21,14,36,23,6,4,9,22
0020800335,2008-12-12,1610612744,GSW,108,43,107,4,22,18,25,23,27,23,9,10,10,27,1610612745,HOU,119,41,88,7,17,30,32,13,39,26,3,4,15,22
0020800332,2008-12-12,1610612750,MIN,86,36,88,2,6,12,18,13,31,16,7,2,9,18,1610612759,SAS,98,37,79,8,18,16,22,11,36,23,5,12,10,17
0020800333,2008-12-12,1610612756,PHX,113,44,87,10,19,15,19,11,33,21,5,5,13,23,1610612753,ORL,112,39,86,13,30,21,22,9,30,20,6,3,11,17
0020800330,2008-12-12,1610612765,DET,114,43,77,7,13,21,27,5,23,30,9,3,14,22,1610612754,IND,110,39,69,6,14,26,29,7,31,27,8,2,20,21
0020800331,2008-12-12,1610612763,MEM,103,40,85,5,16,18,24,11,29,17,6,4,11,14,1610612741,CHI,96,36,81,10,24,14,17,11,31,19,5,2,16,22
0020800326,2008-12-12,1610612739,CLE,88,32,78,6,18,18,24,14,25,19,8,5,11,16,1610612755,PHI,72,30,69,1,12,11,16,9,31,16,8,4,17,23
0020800327,2008-12-12,1610612748,MIA,73,32,83,5,22,4,10,11,26,10,6,5,9,22,1610612737,ATL,87,28,74,7,23,24,32,13,40,18,7,3,11,12
0020800328,2008-12-12,1610612751,NJN,79,26,83,6,23,21,26,20,30,18,3,4,18,24,1610612761,TOR,101,32,73,8,21,29,31,5,32,21,8,8,11,24
0020800343,2008-12-13,1610612743,DEN,123,50,94,9,26,14,23,12,42,36,10,12,17,25,1610612744,GSW,105,40,97,7,18,18,24,9,31,22,12,5,14,15
0020800344,2008-12-13,1610612762,UTA,94,33,77,8,18,20,29,17,29,25,11,4,22,23,1610612753,ORL,103,36,75,14,27,17,23,11,22,18,13,6,18,25
0020800345,2008-12-13,1610612758,SAC,90,36,98,3,23,15,19,14,34,18,8,5,12,18,1610612752,NYK,114,43,87,13,27,15,21,9,43,20,5,2,14,20
0020800346,2008-12-13,1610612746,LAC,95,39,83,3,15,14,21,15,34,18,8,12,13,17,1610612745,HOU,82,31,87,5,21,15,19,13,31,22,5,2,11,17
0020800340,2008-12-13,1610612741,CHI,113,43,92,6,15,21,22,12,37,22,5,13,9,22,1610612751,NJN,104,36,93,6,23,26,28,13,30,12,7,6,9,16
0020800341,2008-12-13,1610612742,DAL,103,41,81,7,20,14,20,9,29,24,4,6,12,16,1610612760,OKC,99,40,87,3,12,16,17,16,32,16,8,5,15,19
0020800342,2008-12-13,1610612749,MIL,121,43,84,8,20,27,30,11,33,25,9,5,16,24,1610612754,IND,103,37,83,6,17,23,28,11,24,19,9,2,17,24
0020800338,2008-12-13,1610612766,CHA,86,33,80,2,13,18,22,13,36,17,7,4,18,21,1610612765,DET,90,34,75,9,19,13,22,9,26,23,10,7,17,18
0020800339,2008-12-13,1610612755,PHI,104,38,74,2,12,26,35,10,36,24,6,2,13,14,1610612764,WAS,89,34,83,7,23,14,21,13,24,21,4,3,15,27
0020800337,2008-12-13,1610612737,ATL,97,30,63,6,21,31,39,11,29,18,1,5,12,19,1610612739,CLE,92,34,82,5,22,19,23,13,21,21,7,3,5,24
0020800350,2008-12-14,1610612747,LAL,98,38,85,5,15,17,19,9,37,26,8,7,10,17,1610612750,MIN,86,30,83,8,21,18,24,16,37,23,5,5,17,22
0020800347,2008-12-14,1610612761,TOR,91,31,77,8,24,21,24,9,26,24,4,2,10,17,1610612740,NOH,99,36,75,12,32,15,16,7,31,25,3,3,9,21
0020800348,2008-12-14,1610612763,MEM,102,34,73,8,13,26,31,8,30,19,5,10,7,17,1610612748,MIA,86,32,88,8,26,14,18,17,30,16,3,6,9,22
0020800349,2008-12-14,1610612759,SAS,109,41,80,9,23,18,25,7,30,28,3,3,10,13,1610612760,OKC,104,44,85,6,17,10,12,8,29,19,5,6,10,22
0020800353,2008-12-15,1610612764,WAS,98,34,81,7,23,23,31,11,30,21,5,7,17,22,1610612754,IND,118,46,97,4,17,22,28,23,32,25,12,3,10,24
0020800352,2008-12-15,1610612761,TOR,87,28,70,9,21,22,28,7,31,19,4,7,11,24,1610612751,NJN,94,32,84,8,21,22,28,18,36,17,6,6,13,22
0020800351,2008-12-15,1610612737,ATL,83,35,77,3,20,10,17,11,36,24,2,8,9,20,1610612766,CHA,79,31,80,5,16,12,16,4,29,21,3,2,6,20
0020800357,2008-12-15,1610612756,PHX,111,39,87,9,22,24,33,13,39,20,4,4,13,17,1610612752,NYK,103,40,97,5,37,18,23,11,38,20,8,4,12,26
0020800356,2008-12-15,1610612742,DAL,88,29,83,10,30,20,24,13,35,20,8,7,13,15,1610612743,DEN,98,36,78,10,19,16,21,5,40,22,8,8,14,23
0020800355,2008-12-15,1610612748,MIA,83,31,70,8,20,13,19,6,29,19,7,5,14,20,1610612749,MIL,98,36,80,8,19,18,21,12,33,21,4,1,9,16
0020800354,2008-12-15,1610612738,BOS,100,33,67,3,6,31,41,12,38,20,9,3,23,23,1610612762,UTA,91,34,74,3,13,20,29,7,23,23,11,6,18,30
0020800359,2008-12-15,1610612744,GSW,98,38,91,5,18,17,23,16,32,19,7,3,15,12,1610612753,ORL,109,45,94,10,20,9,13,14,37,26,9,5,13,22
0020800358,2008-12-15,1610612758,SAC,118,43,85,10,23,22,29,5,31,26,6,9,13,25,1610612750,MIN,103,36,86,6,17,25,34,13,33,13,3,5,15,23
0020800360,2008-12-16,1610612766,CHA,110,36,81,6,13,32,43,11,32,22,7,10,11,20,1610612741,CHI,101,41,91,5,15,14,19,11,35,27,5,3,10,29
0020800362,2008-12-16,1610612760,OKC,88,36,79,2,9,14,24,14,31,25,10,6,20,17,1610612746,LAC,98,39,85,6,19,14,18,12,31,19,10,1,15,20
0020800361,2008-12-16,1610612763,MEM,84,33,69,4,16,14,19,7,30,12,7,7,17,26,1610612740,NOH,91,26,62,10,20,29,38,4,27,15,8,8,15,21
0020800364,2008-12-16,1610612757,POR,109,36,87,4,15,33,38,19,40,22,12,7,12,26,1610612758,SAC,77,24,76,5,12,24,29,9,29,15,4,10,17,26
0020800363,2008-12-16,1610612745,HOU,108,42,76,11,24,13,17,10,28,26,6,7,11,20,1610612743,DEN,96,37,82,10,22,12,17,16,19,20,5,0,13,18
0020800365,2008-12-16,1610612747,LAL,116,45,95,6,23,20,25,15,34,30,9,5,11,17,1610612752,NYK,114,37,81,13,31,27,28,8,30,28,6,3,14,20
0020800374,2008-12-17,1610612740,NOH,90,35,81,7,17,13,16,14,34,17,8,8,15,16,1610612759,SAS,83,31,80,9,26,12,15,11,28,17,8,4,12,19
0020800373,2008-12-17,1610612741,CHI,115,41,91,7,17,26,33,9,30,23,7,8,9,21,1610612746,LAC,109,41,96,4,18,23,30,20,35,24,4,8,15,24
0020800372,2008-12-17,1610612750,MIN,70,29,71,1,14,11,15,7,29,11,6,3,13,16,1610612739,CLE,93,40,75,4,17,9,14,7,37,16,8,6,10,18
0020800371,2008-12-17,1610612751,NJN,92,35,85,4,22,18,22,11,25,19,7,5,14,25,1610612762,UTA,103,35,78,4,9,29,35,16,37,22,8,9,15,21
0020800370,2008-12-17,1610612765,DET,88,35,73,3,12,15,21,8,33,21,7,7,12,19,1610612764,WAS,74,26,78,4,13,18,27,13,30,13,4,2,12,20
0020800366,2008-12-17,1610612737,ATL,85,29,79,7,24,20,27,15,26,18,6,6,14,20,1610612738,BOS,88,34,77,2,13,18,22,12,33,14,9,7,13,22
0020800368,2008-12-17,1610612755,PHI,93,36,78,4,8,17,27,15,30,16,9,1,16,23,1610612749,MIL,88,32,74,2,15,22,28,10,31,17,8,2,15,24
0020800367,2008-12-17,1610612754,IND,127,47,106,6,17,27,29,20,37,19,12,6,12,18,1610612744,GSW,120,45,100,12,28,18,23,13,36,20,6,11,16,19
0020800369,2008-12-17,1610612761,TOR,86,36,84,4,11,10,13,7,30,17,7,4,6,14,1610612742,DAL,96,39,78,9,23,9,10,8,39,21,2,4,13,16
0020800375,2008-12-18,1610612753,ORL,90,38,85,6,25,8,10,6,38,16,9,6,12,14,1610612759,SAS,78,30,80,8,20,10,13,7,32,15,6,3,15,13
0020800376,2008-12-18,1610612757,POR,124,45,87,11,23,23,30,15,20,23,9,5,6,22,1610612756,PHX,119,41,72,12,18,25,29,7,25,28,3,4,16,24
0020800384,2008-12-19,1610612763,MEM,83,31,72,3,16,18,23,6,17,15,7,7,12,14,1610612766,CHA,112,50,76,4,11,8,12,9,32,35,5,2,15,19
0020800383,2008-12-19,1610612765,DET,114,43,90,7,19,21,22,10,37,23,11,11,20,34,1610612762,UTA,120,44,95,4,14,28,39,17,33,20,7,6,16,21
0020800386,2008-12-19,1610612760,OKC,91,36,81,3,13,16,27,15,39,20,6,5,18,19,1610612761,TOR,83,32,88,2,17,17,23,15,33,19,8,3,11,25
0020800385,2008-12-19,1610612748,MIA,89,32,73,8,18,17,24,11,27,14,11,6,19,19,1610612747,LAL,87,35,74,7,16,10,19,10,30,16,7,1,21,23
0020800380,2008-12-19,1610612738,BOS,126,50,84,12,24,14,17,13,22,40,14,4,13,19,1610612741,CHI,108,43,85,11,22,11,14,14,17,23,5,5,20,24
0020800382,2008-12-19,1610612752,NYK,81,29,75,7,21,16,20,9,34,17,6,3,23,15,1610612749,MIL,105,42,90,8,23,13,14,9,34,25,13,4,11,20
0020800381,2008-12-19,1610612751,NJN,121,44,91,14,26,19,20,14,34,28,8,1,11,18,1610612742,DAL,97,32,77,8,21,25,29,7,29,22,5,7,14,16
0020800388,2008-12-19,1610612743,DEN,88,34,79,10,20,10,17,7,26,20,5,4,19,26,1610612739,CLE,105,40,84,6,20,19,24,11,32,23,8,4,13,23
0020800387,2008-12-19,1610612745,HOU,107,41,84,6,17,19,26,13,29,26,11,6,12,18,1610612758,SAC,96,35,76,8,16,18,20,10,22,14,7,6,18,20
0020800379,2008-12-19,1610612737,ATL,115,44,85,7,22,20,26,15,34,35,9,7,16,15,1610612744,GSW,99,41,91,6,24,11,16,15,27,24,11,4,14,21
0020800378,2008-12-19,1610612764,WAS,103,39,82,10,27,15,23,14,29,23,4,3,16,29,1610612755,PHI,109,36,73,9,21,28,34,6,28,23,8,7,12,18
0020800377,2008-12-19,1610612754,IND,109,43,97,4,18,19,26,13,42,22,11,13,25,28,1610612746,LAC,117,41,95,3,17,32,42,12,36,21,16,5,17,24
0020800398,2008-12-20,1610612756,PHX,108,38,77,9,18,23,28,10,29,26,7,5,16,18,1610612743,DEN,101,37,80,11,23,16,23,11,28,15,8,5,21,20
0020800390,2008-12-20,1610612753,ORL,106,35,72,12,30,24,39,11,29,20,6,5,15,27,1610612747,LAL,103,36,87,7,21,24,25,10,30,14,8,2,9,30
0020800391,2008-12-20,1610612755,PHI,94,35,80,0,8,24,27,13,32,24,7,9,16,19,1610612754,IND,95,36,83,6,16,17,18,12,27,18,8,4,14,22
0020800392,2008-12-20,1610612750,MIN,102,40,89,5,13,17,27,12,28,18,6,3,10,15,1610612745,HOU,109,39,74,12,23,19,21,5,36,26,6,4,12,22
0020800393,2008-12-20,1610612751,NJN,103,35,74,5,19,28,31,13,27,20,9,11,16,21,1610612748,MIA,106,39,76,6,15,22,30,11,24,21,6,6,13,22
0020800394,2008-12-20,1610612740,NOH,99,36,79,5,17,22,28,9,27,15,11,4,6,14,1610612758,SAC,90,33,70,9,21,15,17,7,34,21,2,2,17,28
0020800395,2008-12-20,1610612741,CHI,106,41,89,7,16,17,24,17,25,16,11,3,17,24,1610612762,UTA,98,38,79,2,11,20,22,12,21,21,9,5,20,19
0020800396,2008-12-20,1610612749,MIL,119,46,89,5,13,22,29,10,41,32,9,6,10,24,1610612746,LAC,85,28,81,5,14,24,31,10,30,18,5,2,16,25
0020800397,2008-12-20,1610612759,SAS,107,42,86,16,35,7,13,12,36,26,1,8,10,16,1610612761,TOR,97,40,88,4,12,13,15,8,30,13,5,1,4,14
0020800389,2008-12-20,1610612766,CHA,103,38,81,11,19,16,23,12,27,26,6,10,18,27,1610612744,GSW,110,35,77,10,18,30,36,11,32,18,5,5,13,23
0020800402,2008-12-21,1610612760,OKC,91,35,79,7,15,14,19,14,27,21,5,1,16,15,1610612739,CLE,102,42,76,9,17,9,15,7,25,21,11,3,11,16
0020800401,2008-12-21,1610612764,WAS,86,30,76,5,11,21,25,14,27,18,12,1,16,17,1610612742,DAL,97,40,87,5,30,12,14,17,29,23,10,5,13,15
0020800400,2008-12-21,1610612738,BOS,124,50,76,10,20,14,24,9,38,33,6,6,22,22,1610612752,NYK,105,36,83,13,33,20,26,4,19,26,9,1,12,23
0020800399,2008-12-21,1610612737,ATL,85,31,74,8,18,15,22,13,32,21,7,2,11,12,1610612765,DET,78,35,75,3,10,5,7,8,31,21,6,2,9,18
0020800406,2008-12-22,1610612759,SAS,101,37,71,7,15,20,24,7,35,22,6,2,15,17,1610612758,SAC,85,31,78,5,15,18,22,11,27,16,14,4,16,17
0020800407,2008-12-22,1610612743,DEN,97,33,72,3,11,28,39,12,31,23,8,10,12,23,1610612757,POR,89,33,79,8,18,15,19,9,23,22,5,8,13,27
0020800408,2008-12-22,1610612746,LAC,75,25,76,7,18,18,23,9,29,17,6,3,17,21,1610612761,TOR,97,36,80,7,19,18,24,10,38,26,11,9,13,17
0020800405,2008-12-22,1610612763,MEM,96,35,77,9,21,17,20,12,24,22,7,5,16,24,1610612747,LAL,105,40,74,6,15,19,27,9,28,24,9,6,13,18
0020800404,2008-12-22,1610612751,NJN,91,36,87,3,10,16,22,15,24,15,7,3,8,23,1610612745,HOU,114,43,74,9,19,19,26,7,32,25,4,8,12,16
0020800403,2008-12-22,1610612753,ORL,113,41,85,16,31,15,24,11,44,23,10,5,13,22,1610612744,GSW,81,29,91,5,14,18,28,18,34,16,10,5,16,19
0020800410,2008-12-23,1610612766,CHA,80,30,72,3,13,17,28,12,40,21,2,8,18,16,1610612764,WAS,72,28,87,5,18,11,12,12,29,9,8,4,8,20
0020800412,2008-12-23,1610612754,IND,107,43,87,11,18,10,13,10,27,31,7,7,10,24,1610612751,NJN,108,36,75,8,17,28,33,8,31,18,9,5,14,14
0020800411,2008-12-23,1610612739,CLE,99,38,78,8,22,15,17,9,32,16,8,5,14,18,1610612745,HOU,90,31,72,10,24,18,21,6,26,20,8,2,16,21
0020800414,2008-12-23,1610612748,MIA,96,38,74,6,15,14,25,9,39,20,6,7,19,20,1610612744,GSW,88,33,89,5,15,17,19,16,25,14,12,3,16,22
0020800413,2008-12-23,1610612738,BOS,110,37,81,7,14,29,34,13,27,27,10,5,15,26,1610612755,PHI,91,37,77,0,11,17,27,8,30,25,8,7,20,28
0020800416,2008-12-23,1610612749,MIL,94,33,85,1,16,27,33,15,28,22,12,2,11,25,1610612762,UTA,86,30,79,3,14,23,27,13,36,18,6,6,23,31
0020800415,2008-12-23,1610612765,DET,104,36,85,5,13,27,36,16,28,26,10,4,9,17,1610612741,CHI,98,36,76,6,19,20,24,11,35,23,6,4,16,28
0020800409,2008-12-23,1610612737,ATL,99,37,79,7,19,18,26,11,29,27,8,5,9,16,1610612760,OKC,88,34,91,5,12,15,21,19,33,22,3,1,12,18
0020800420,2008-12-23,1610612757,POR,101,34,74,9,28,24,27,13,28,18,9,4,15,21,1610612743,DEN,92,30,70,6,19,26,32,13,23,15,11,2,15,22
0020800419,2008-12-23,1610612759,SAS,99,38,78,5,13,18,24,5,30,19,6,7,8,20,1610612750,MIN,93,32,75,4,15,25,32,6,32,10,5,2,11,24
0020800417,2008-12-23,1610612740,NOH,87,32,77,9,28,14,22,13,25,22,10,6,15,27,1610612747,LAL,100,33,75,6,15,28,32,11,28,17,7,6,11,21
0020800418,2008-12-23,1610612742,DAL,100,41,82,7,19,11,14,11,38,28,7,8,15,17,1610612763,MEM,82,31,81,4,13,16,22,10,28,14,9,2,10,18
0020800423,2008-12-25,1610612747,LAL,92,36,78,8,20,12,15,7,28,27,6,9,11,18,1610612738,BOS,83,36,77,5,22,6,8,7,33,22,8,3,17,25
0020800422,2008-12-25,1610612756,PHX,90,34,75,3,11,19,27,8,42,15,6,6,14,13,1610612759,SAS,91,38,91,6,17,9,14,7,36,19,9,2,6,20
0020800421,2008-12-25,1610612753,ORL,88,30,74,13,28,15,22,12,36,19,7,5,11,17,1610612740,NOH,68,28,84,4,16,8,10,12,32,11,5,4,10,20
0020800425,2008-12-25,1610612757,POR,94,34,68,5,12,21,32,9,23,14,9,2,14,20,1610612742,DAL,102,40,82,7,21,15,18,16,26,21,5,3,13,22
0020800424,2008-12-25,1610612739,CLE,93,31,74,12,31,19,26,10,31,22,9,5,16,12,1610612764,WAS,89,38,87,9,25,4,7,11,30,26,7,4,16,20
0020800429,2008-12-26,1610612765,DET,90,39,87,2,10,10,12,10,31,17,6,5,12,17,1610612760,OKC,88,37,82,2,9,12,19,11,35,20,3,3,14,13
0020800428,2008-12-26,1610612752,NYK,107,35,90,11,30,26,34,18,30,15,6,2,15,26,1610612750,MIN,120,38,74,13,24,31,37,4,32,20,9,3,13,28
0020800430,2008-12-26,1610612763,MEM,108,41,78,2,13,24,40,12,26,24,6,4,8,18,1610612754,IND,105,43,80,6,22,13,18,12,28,22,8,5,16,28
0020800433,2008-12-26,1610612762,UTA,97,36,80,2,11,23,27,12,29,26,12,7,14,18,1610612742,DAL,88,33,81,7,24,15,17,12,27,18,10,5,15,22
0020800434,2008-12-26,1610612758,SAC,101,36,80,8,20,21,26,16,18,21,7,4,10,27,1610612761,TOR,107,38,69,4,11,27,36,12,27,17,6,3,16,21
0020800431,2008-12-26,1610612740,NOH,88,33,74,3,14,19,24,11,36,18,6,2,13,23,1610612745,HOU,79,26,72,5,19,22,27,9,30,13,5,0,12,22
0020800432,2008-12-26,1610612743,DEN,105,33,76,15,31,24,25,12,29,23,4,7,22,24,1610612755,PHI,101,39,79,5,12,18,30,8,26,22,13,6,16,23
0020800435,2008-12-26,1610612744,GSW,99,33,72,10,27,23,27,11,24,20,8,7,21,22,1610612738,BOS,89,33,70,6,12,17,25,12,27,18,11,6,23,31
0020800427,2008-12-26,1610612751,NJN,87,32,80,9,18,14,21,10,27,19,9,4,8,22,1610612766,CHA,95,35,70,6,14,19,26,7,35,26,3,4,17,14
0020800426,2008-12-26,1610612748,MIA,90,36,85,6,18,12,18,10,40,13,6,8,11,14,1610612741,CHI,77,31,84,6,16,9,13,13,34,11,7,6,15,14
0020800439,2008-12-27,1610612750,MIN,94,35,85,8,13,16,28,15,25,17,12,4,14,22,1610612753,ORL,118,43,80,12,24,20,25,8,34,20,9,8,14,19
0020800440,2008-12-27,1610612745,HOU,120,38,97,12,28,32,38,15,41,21,6,5,18,18,1610612762,UTA,115,49,100,5,13,12,18,11,29,35,13,7,9,27
0020800441,2008-12-27,1610612749,MIL,76,24,79,1,12,27,33,15,29,14,8,2,11,18,1610612765,DET,87,34,79,3,16,16,20,15,38,16,8,5,12,27
0020800442,2008-12-27,1610612759,SAS,106,41,89,7,20,17,21,5,31,21,8,9,8,22,1610612763,MEM,103,41,88,5,14,16,23,12,38,24,5,6,14,23
0020800443,2008-12-27,1610612757,POR,102,40,79,7,23,15,19,12,28,20,8,3,8,14,1610612761,TOR,89,35,78,7,19,12,12,12,24,18,5,3,13,17
0020800437,2008-12-27,1610612766,CHA,103,38,79,6,16,21,29,13,29,19,5,7,18,25,1610612751,NJN,114,38,78,10,23,28,33,7,29,20,10,3,11,26
0020800438,2008-12-27,1610612764,WAS,104,45,100,3,15,11,16,21,26,31,12,5,11,16,1610612760,OKC,95,37,77,5,12,16,19,11,31,23,7,11,19,11
0020800436,2008-12-27,1610612737,ATL,129,49,88,9,19,22,26,13,25,33,5,3,7,20,1610612741,CHI,117,43,79,12,20,19,26,8,20,23,4,5,10,20
0020800444,2008-12-28,1610612752,NYK,110,38,85,12,35,22,31,11,25,25,8,1,11,20,1610612743,DEN,117,45,79,6,14,21,30,11,37,16,8,1,15,22
0020800445,2008-12-28,1610612746,LAC,76,30,79,1,11,15,24,10,28,17,4,9,7,19,1610612742,DAL,98,35,84,9,22,19,21,14,39,21,5,6,10,19
0020800446,2008-12-28,1610612739,CLE,93,31,76,7,20,24,35,12,34,17,6,8,15,22,1610612748,MIA,86,35,81,3,14,13,20,11,32,23,8,4,14,25
0020800447,2008-12-28,1610612754,IND,103,39,78,9,12,16,22,8,38,24,4,3,16,20,1610612740,NOH,105,39,84,8,17,19,26,8,29,18,13,6,8,15
0020800448,2008-12-28,1610612758,SAC,63,19,68,4,18,21,27,6,25,10,5,2,18,24,1610612738,BOS,108,41,79,6,18,20,27,11,42,23,11,9,14,22
0020800449,2008-12-28,1610612747,LAL,130,47,91,10,22,26,32,16,31,33,12,4,16,27,1610612744,GSW,113,40,81,9,18,24,33,9,24,23,11,8,17,21
0020800451,2008-12-29,1610612765,DET,88,32,76,5,11,19,29,11,32,17,6,6,3,15,1610612753,ORL,82,31,77,11,27,9,14,9,27,20,2,3,9,20
0020800452,2008-12-29,1610612751,NJN,87,32,80,3,19,20,26,9,32,17,5,4,10,18,1610612741,CHI,100,38,80,11,24,13,19,7,36,23,6,5,9,20
0020800450,2008-12-29,1610612737,ATL,109,38,78,12,23,21,25,15,29,27,1,4,12,20,1610612743,DEN,91,35,77,5,15,16,23,9,18,20,9,2,7,22
0020800457,2008-12-29,1610612744,GSW,117,38,76,12,24,29,33,6,31,26,8,9,12,23,1610612761,TOR,111,41,93,10,26,19,25,20,29,27,6,4,13,26
0020800455,2008-12-29,1610612745,HOU,87,32,80,7,21,16,19,8,31,21,4,4,12,17,1610612764,WAS,89,36,78,1,11,16,19,6,36,24,5,7,10,16
0020800456,2008-12-29,1610612762,UTA,112,42,82,8,18,20,23,12,30,27,8,6,14,18,1610612755,PHI,95,38,78,1,9,18,25,12,26,22,9,0,15,20
0020800453,2008-12-29,1610612750,MIN,108,39,79,1,15,29,37,11,36,20,5,4,15,29,1610612763,MEM,98,36,84,4,13,22,29,10,31,22,7,7,13,28
0020800454,2008-12-29,1610612760,OKC,102,38,72,5,15,21,31,7,28,21,7,4,15,26,1610612756,PHX,110,42,84,7,21,19,24,14,23,22,10,4,14,22
0020800460,2008-12-30,1610612748,MIA,104,34,76,11,18,25,32,10,32,26,8,2,10,20,1610612739,CLE,95,33,71,11,30,18,25,8,25,17,6,7,13,23
0020800461,2008-12-30,1610612763,MEM,89,29,75,4,15,27,35,6,28,18,10,3,12,25,1610612756,PHX,101,35,75,5,16,26,34,11,39,16,8,4,17,24
0020800462,2008-12-30,1610612740,NOH,97,33,72,10,28,21,26,8,32,26,2,4,7,19,1610612764,WAS,85,36,79,1,9,12,18,9,28,19,3,1,6,24
0020800463,2008-12-30,1610612742,DAL,107,40,85,10,24,17,24,17,25,26,8,8,8,7,1610612750,MIN,100,40,81,9,14,11,13,11,30,20,8,2,12,15
0020800464,2008-12-30,1610612759,SAS,98,36,75,10,16,16,23,3,26,27,4,5,12,19,1610612749,MIL,100,41,80,5,12,13,16,10,33,20,6,5,9,20
0020800465,2008-12-30,1610612757,POR,91,33,73,6,15,19,25,13,31,14,8,4,15,28,1610612738,BOS,86,27,67,3,14,29,31,5,24,13,7,1,13,20
0020800466,2008-12-30,1610612758,SAC,92,32,84,4,11,24,31,18,34,16,5,3,15,20,1610612746,LAC,90,30,84,5,15,25,27,16,30,15,9,5,13,24
0020800459,2008-12-30,1610612754,IND,104,37,87,7,21,23,29,11,30,20,6,4,10,25,1610612737,ATL,110,38,82,6,23,28,37,12,36,18,7,4,10,21
0020800458,2008-12-30,1610612766,CHA,89,35,82,6,26,13,19,11,33,20,9,7,19,18,1610612752,NYK,93,36,85,7,21,14,16,13,30,17,12,6,18,18
0020800470,2008-12-31,1610612761,TOR,107,38,81,10,24,21,24,10,32,24,8,7,12,22,1610612743,DEN,114,42,82,8,18,22,28,11,30,23,8,3,10,20
0020800472,2008-12-31,1610612746,LAC,92,32,79,4,18,24,27,17,24,18,8,10,16,22,1610612755,PHI,100,37,80,1,9,25,32,11,26,26,10,9,11,24
0020800471,2008-12-31,1610612760,OKC,107,41,85,3,8,22,27,14,31,18,12,6,15,22,1610612744,GSW,100,35,76,9,21,21,26,9,26,20,9,4,20,24
0020800468,2008-12-31,1610612765,DET,83,33,70,3,12,14,22,10,32,18,5,5,17,21,1610612751,NJN,75,28,75,3,17,16,21,10,26,15,8,4,10,20
0020800469,2008-12-31,1610612745,HOU,85,30,73,4,19,21,29,7,33,18,11,1,11,16,1610612749,MIL,81,32,71,6,18,11,14,5,29,19,4,2,17,25
0020800467,2008-12-31,1610612741,CHI,94,34,81,6,15,20,24,7,31,19,4,4,13,19,1610612753,ORL,113,43,87,11,30,16,21,14,34,24,8,6,12,25
0020800487,2009-01-02,1610612747,LAL,113,39,85,3,17,32,42,12,34,22,10,6,10,18,1610612762,UTA,100,39,92,2,14,20,25,19,32,28,6,8,14,27
0020800486,2009-01-02,1610612757,POR,77,29,73,4,17,15,18,11,19,16,6,2,13,16,1610612740,NOH,92,39,76,8,17,6,7,9,25,20,5,4,12,20
0020800481,2009-01-02,1610612750,MIN,115,41,91,3,13,30,39,17,33,23,9,2,13,27,1610612744,GSW,108,38,80,7,20,25,34,10,29,21,8,7,15,26
0020800480,2009-01-02,1610612763,MEM,80,31,78,2,14,16,21,13,25,11,5,3,16,16,1610612759,SAS,91,34,71,6,22,17,21,5,31,22,12,6,12,19
0020800483,2009-01-02,1610612742,DAL,96,36,79,8,22,16,18,8,32,27,7,6,10,17,1610612755,PHI,86,35,78,5,14,11,16,8,31,16,5,4,14,18
0020800482,2009-01-02,1610612760,OKC,120,45,77,8,13,22,26,7,23,25,8,5,16,26,1610612743,DEN,122,41,75,10,20,30,39,9,26,23,9,3,14,24
0020800485,2009-01-02,1610612756,PHX,106,41,74,7,12,17,29,9,28,25,7,5,14,21,1610612746,LAC,98,35,84,6,17,22,31,17,27,14,9,3,11,22
0020800484,2009-01-02,1610612749,MIL,103,36,76,8,18,23,29,12,32,21,8,4,13,15,1610612766,CHA,75,29,77,4,18,13,17,16,26,20,8,3,23,25
0020800478,2009-01-02,1610612752,NYK,103,38,88,8,24,19,26,12,34,17,10,5,21,21,1610612754,IND,105,37,83,9,22,22,26,9,36,20,12,9,19,21
0020800477,2009-01-02,1610612751,NJN,93,35,92,14,30,9,12,15,37,24,8,5,18,17,1610612737,ATL,91,36,81,9,21,10,20,7,35,24,10,5,16,19
0020800476,2009-01-02,1610612739,CLE,117,40,79,7,15,30,40,14,37,25,12,8,15,26,1610612741,CHI,92,30,82,5,18,27,33,14,28,16,10,1,16,22
